X,Y,OBJECTID,Unit_ID,Plant_ID,Unit,Unit_MW,Resource_ID,Start_Date,Retire_Date,Primary_Energy,PM_ID,Prime_Mover_Description,Prime_Move_Category
-116.560637601156159,33.911922622612302,10729,W0437WPRS 1,W0437,WPRS 1,1.32,GARNET_2_WPMWD6,2012-02-23T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.242900979882606,35.051204230019074,10730,W0438WPRS 1,W0438,WPRS 1,99,RTREE_2_WIND3,2015-05-15T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-116.560306296191158,33.889170488994729,10731,W0439WPRS 1,W0439,WPRS 1,9.5,,1983-01-01T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-116.58238787581827,33.902689376161632,10732,W0440WPRS 1,W0440,WPRS 1,6.5,GARNET_1_WIND,2009-06-02T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.214814110478883,35.06914144219234,10733,W0441WPRS 1,W0441,WPRS 1,136.8,ALTA6E_2_WIND10,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.391408309391522,35.067493637142498,10734,W0442WPRS 1,W0442,WPRS 1,89.65,ALTA6B_2_WIND11,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.286827790588916,35.04187752710898,10735,W0443WPRS 1,W0443,WPRS 1,29,,1985-01-01T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.287136736486488,35.048486487571047,10736,W0444WPRS 1,W0444,WPRS 1,22.5,,2011-02-21T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.339485936599374,35.068886180878266,10737,W0445WPRS 1,W0445,WPRS 1,6.53,,1983-12-01T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-121.654209533253621,37.731789995580009,10738,W0446WPRS 1,W0446,WPRS 1,30,,1988-01-01T00:00:00.000Z,2015-11-01T00:00:00.000Z,WND,WT,Wind Turbine,WindTurbine
-116.550781305621726,33.911363408927905,10739,W0447WPRS 1,W0447,WPRS 1,49.5,,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.383674842467926,35.09703561133626,10740,W0449WPRS 1,W0449,WPRS 1,7.41,,1982-01-01T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-116.573093637292516,33.918898278820834,10741,W0450WPRS 1,W0450,WPRS 1,44.4,MTWIND_1_UNIT 1,2001-03-24T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-116.573676881965454,33.910999781039436,10742,W0451WPRS 1,W0451,WPRS 1,22.2,MTWIND_1_UNIT 2,2001-09-17T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-116.718427716569281,33.911995622768153,10743,W0452WPRS 1,W0452,WPRS 1,38.85,,1984-12-03T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-121.710711007121105,37.775914448928731,10744,W0453WPRS 1,W0453,WPRS 1,16.3,BUCKWD_1_QF,1989-12-31T00:00:00.000Z,2015-11-01T00:00:00.000Z,WND,WT,Wind Turbine,WindTurbine
-121.340148458675714,36.420859696966865,10745,W0455WPRS 1,W0455,WPRS 1,1,,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-122.091975240343487,38.230824707717538,10746,W0456WPRS 1,W0456,WPRS 1,1.6,,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-121.451748186732956,36.505160061366624,10747,W0457WPRS 1,W0457,WPRS 1,1,,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.220820992070202,35.077006603921177,10748,W0458WPRS 1,W0458,WPRS 1,79.2,RTREE_2_WIND1,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.207250658705973,35.084269381904505,10749,W0459WPRS 1,W0459,WPRS 1,19.8,RTREE_2_WIND2,1989-12-31T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-121.643157211766749,37.71277162406512,10750,W0461WPRS 1,W0461,WPRS 1,85.92,USWND2_1_WIND1,2015-12-01T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-118.341235023831203,35.058453110006887,10751,W0463WPRS 1,W0463,WPRS 1,15,DTCHWD_2_BT3WND,2016-01-01T00:00:00.000Z,,WND,WT,Wind Turbine,WindTurbine
-122.564194233849463,38.160942983055108,10752,E0304Unit 1,E0304,Unit 1,1.96,NOVATO_6_LNDFL,2017-05-27T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.56423459605351,38.160879510473798,10753,E0304Unit 2,E0304,Unit 2,1.96,NOVATO_6_LNDFL,2017-05-27T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.242215569751977,34.081359392271779,10754,G0795Unit 3,G0795,Unit 3,527,SBERDO_2_PSP3,2005-12-10T00:00:00.000Z,,NG,CS,Combined Cycle - Single Shaft,CombinedCycle
-117.242215569751977,34.081068313579358,10755,G0795Unit 4,G0795,Unit 4,527,SBERDO_2_PSP4,2005-12-10T00:00:00.000Z,,NG,CS,Combined Cycle - Single Shaft,CombinedCycle
-121.778261276587983,36.804734319943094,10756,G03721-GT1,G0372,1-GT1,175,MOSSLD_2_PSP1,2002-07-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-121.777791542136029,36.804597553784127,10757,G03721-GT2,G0372,1-GT2,175,MOSSLD_2_PSP1,2002-07-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-121.777236401256758,36.804483580959285,10758,G03721-ST,G0372,1-ST,190,MOSSLD_2_PSP1,2002-07-01T00:00:00.000Z,,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-121.778346682117004,36.804107470944146,10759,G03722-GT1,G0372,2-GT1,175,MOSSLD_2_PSP2,2002-07-12T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-121.777933885582684,36.804061882118184,10760,G03722-GT2,G0372,2-GT2,175,MOSSLD_2_PSP2,2002-07-12T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-121.777392979407409,36.803959306081723,10761,G03722-ST,G0372,2-ST,190,MOSSLD_2_PSP2,2002-07-12T00:00:00.000Z,,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-117.917067151129672,33.836672817940858,10762,G1070Unit 1,G1070,Unit 1,1.25,,2017-01-01T00:00:00.000Z,,NG,FC,Fuel Cell (electrochemical),FuelCell
-117.845002687459981,33.853780340429921,10763,G1071Unit 1,G1071,Unit 1,2.2,,2017-01-01T00:00:00.000Z,,NG,FC,Fuel Cell (electrochemical),FuelCell
-119.040548501149956,36.104757050036476,10764,S0151PS,S0151,PS,3.5,,2014-01-13T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.254491207232121,36.387625171180467,10765,S0348IS,S0348,IS,3.5,,2014-01-17T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.605564933028461,34.040268482747969,10766,S0433TF,S0433,TF,1.49,CHINO_2_SOLAR2,2015-03-01T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.284345408530243,33.896146421052094,10767,S0441PM,S0441,PM,1.49,VALLEY_5_SOLAR1,2015-03-26T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.629573093633653,35.415881054478817,10768,S0547PV1,S0547,PV1,20,PMPJCK_1_RB2SLR,2016-12-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.128030588344259,36.265605814329852,10769,S0608ES,S0608,ES,3.5,,2014-02-12T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.132799023738784,36.211846804403251,10770,S0609LS,S0609,LS,4,,2014-01-15T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.921661428343441,33.800756251547057,10771,S0610Unit 1,S0610,Unit 1,2.4,,2017-01-01T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.335631987001946,33.972794429988298,10772,S0611Unit 1,S0611,Unit 1,2.98,,2017-01-01T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.453217934500643,33.962459612089717,10773,B0014MB20,B0014,MB20,1.4,,2016-09-01T00:00:00.000Z,,BAT,FC,Fuel Cell (electrochemical),FuelCell
-121.884128029265511,37.71693432693317,10774,B0015MB18,B0015,MB18,1.4,,2016-12-16T00:00:00.000Z,,BAT,FC,Fuel Cell (electrochemical),FuelCell
-117.887019076204396,33.786840479213517,10775,B0016MB16,B0016,MB16,1.4,,2015-12-15T00:00:00.000Z,,BAT,FC,Fuel Cell (electrochemical),FuelCell
-120.868040811349161,37.485103493361137,10776,E0012FC,E0012,FC,1.2,,2009-01-20T00:00:00.000Z,2012-01-10T00:00:00.000Z,OBG,FC,Fuel Cell (electrochemical),FuelCell
-120.909035937786427,39.941249312742691,10777,E0081GEN 3,E0081,GEN 3,35.27,SPQUIN_6_SRPCQU,2018-03-19T00:00:00.000Z,,WDS,ST,Steam Turbine,SteamTurbine
-118.389587819569314,34.292604247878494,10778,E0168GEN 1,E0168,GEN 1,3.05,,1999-01-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.389577368569306,34.292593620117124,10779,E0168GEN 2,E0168,GEN 2,3.05,,1999-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.192567957876363,38.514625052045304,10780,E0305Unit 4,E0305,Unit 4,3,,2006-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.192522322561615,38.514625052045304,10781,E0305Unit 5,E0305,Unit 5,3,,2006-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.262063072746841,37.910670920261232,10782,G0751GEN2,G0751,GEN2,7.2,,2017-02-20T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-121.815929649575693,39.723704996970675,10783,G1036Fuel Cell,G1036,Fuel Cell,1,,2005-05-01T00:00:00.000Z,2015-05-15T00:00:00.000Z,OBG,FC,Fuel Cell (electrochemical),FuelCell
-121.8158759905088,39.72371973649166,10784,G1036Microturbines,G1036,Microturbines,2,,2016-01-01T00:00:00.000Z,,NG,MT,Micro Turbine,MicroTurbine
-121.8158759905088,39.723702048789704,10785,G1036Solar,G1036,Solar,2,,2008-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.939894539055089,34.126672942025444,10786,G1072D175,G1072,D175,0.63,,2006-02-01T00:00:00.000Z,,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.939907374183889,34.126671761892972,10787,G1072T-100,G1072,T-100,5.2,,2002-02-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.939862453029789,34.126606833762096,10788,G1072S-1,G1072,S-1,3.2,,2015-01-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.939880278299952,34.126605652885068,10789,G1072D176,G1072,D176,0.63,,2006-02-01T00:00:00.000Z,,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.939895965579765,34.126603882313191,10790,G1072T-200,G1072,T-200,5.2,,2002-01-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.359888308042272,34.07445544956277,10791,G99031,G9903,1,1.75,,2013-01-01T00:00:00.000Z,,NG,FC,Fuel Cell (electrochemical),FuelCell
-123.725650517727956,40.52641259309938,10792,H0547Unit 1,H0547,Unit 1,1.5,BRDGVL_7_BAKER,1987-12-10T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.070563349966974,33.681104409102225,10793,H0611Units,H0611,Units,29.7,DMDVLY_1_GEN 1,2001-05-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.707128407967915,37.002433050932922,10794,H0626RO2,H0626,RO2,7.38,WOODWR_1_HYDRO,2017-05-23T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.549113008314578,33.166699659579621,10795,S0522Unit 1,S0522,Unit 1,49.9,MIDWYS_2_MIDSL1,2017-12-14T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.395217030550555,34.84633895187244,10796,S0569M1317,S0569,M1317,54,RTEDDY_2_SOLAR1,2016-12-22T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.4411421723525,34.822541845695682,10797,S0570M1318,S0570,M1318,54,RTEDDY_2_SOLAR2,2016-12-22T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.281009461782489,34.716534794645888,10798,S0597PRB,S0597,PRB,20,GLDFGR_6_SOLAR1,2017-02-15T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.305334039452632,34.712377426736019,10799,S0598PRC,S0598,PRC,11.4,GLDFGR_6_SOLAR2,2017-04-21T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.2487456006412,35.123698753921275,10800,S0606Unit 1,S0606,Unit 1,10,SKERN_6_SOLAR2,2017-01-11T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.191324950751621,34.77905159490745,10801,S0612Unit 1,S0612,Unit 1,3,,2017-04-21T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.311136500417874,34.67818119488247,10802,S0613Unit 1,S0613,Unit 1,20,BIGSKY_2_BSKSR7,2017-12-20T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.314066330564216,34.680992014555869,10803,S0614Unit 1,S0614,Unit 1,20,BIGSKY_2_BSKSR8,2017-12-20T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.298357356443503,34.667475025468079,10804,S0615Unit 1,S0615,Unit 1,20,BIGSKY_2_BSKSR6,2017-12-20T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-120.345637199137244,36.547891718205847,10805,S0616Unit 1,S0616,Unit 1,9,GIFFEN_6_SOLAR1,2017-09-13T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-115.539781232786339,33.151160657437785,10806,S0618Unit 1,S0618,Unit 1,20,MIDWY3_2_MDSSR1,2018-10-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.717301684950968,37.69150719378775,10807,S0619Unit 1,S0619,Unit 1,3.3,,2016-02-18T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.209661728843699,33.829144631413826,10808,S0620908628-CA,S0620,908628-CA,1.02,,2015-03-04T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.768729947505904,36.708139797919934,10809,S0621939009-CA,S0621,939009-CA,1.12,,2010-12-21T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.165834644789911,38.646923532912702,10810,S0622956100-CA,S0622,956100-CA,1.1,,2010-07-09T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.1941561979216,33.553053265891492,10811,S06239253086-CA,S0623,9253086-CA,1.09,,2015-07-23T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.1297180825282,34.708372680742819,10812,S06249351022-CA,S0624,9351022-CA,1,,2014-06-24T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.129553902833621,34.70784310387819,10813,S06259351023-CA,S0625,9351023-CA,1,,2014-06-24T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.124750351396315,34.701410213196816,10814,S06269351024-CA,S0626,9351024-CA,1,,2014-07-17T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.181451528836305,34.7215559282416,10815,S06279352376-CA,S0627,9352376-CA,1.1,,2015-03-16T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.087666001022598,34.661515156580144,10816,S06289353058-CA,S0628,9353058-CA,3.3,OASIS_6_SOLAR3,2017-08-10T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.164536096809073,38.645531928085177,10817,S06299568336-CA,S0629,9568336-CA,6.45,,2016-09-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.945338189781367,38.388213398520762,10818,S0630Unit 1,S0630,Unit 1,3.53,,2017-05-08T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.116288577092334,33.503065075594833,10819,S06319255391-CA,S0631,9255391-CA,1.11,,2017-07-07T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.576793715484044,36.700131851513447,10820,S06329366485-CA,S0632,9366485-CA,1.07,,2017-01-27T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.348751698591045,36.305996033985913,10821,S063393210617-CA,S0633,93210617-CA,1.01,,2017-05-25T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-116.860399240939159,33.019661431789828,10822,S0634Unit 1,S0634,Unit 1,4.9,CRELMN_6_RAMSR3,2017-05-01T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-120.878298654713916,36.614677358496827,10823,S0635Unit 1,S0635,Unit 1,240,PNCHVS_2_SOLAR,2017-12-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-120.338501640985299,35.871992257868335,10824,S0636Unit 1,S0636,Unit 1,130,CALFTN_2_SOLAR,2017-11-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.037197838978699,35.256125791850316,10825,S0637Unit 1,S0637,Unit 1,45,,2017-12-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.03669316096051,35.253495948810553,10826,S0638Unit 1,S0638,Unit 1,36,,2017-12-29T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.543092697091012,34.836308672478935,10827,S0639Unit 1,S0639,Unit 1,20,GASKW1_2_GW1SR1,2018-03-23T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-116.530299701872451,33.922985364644511,10828,S0640Unit 1,S0640,Unit 1,1.5,DEVERS_2_DHSPG2,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.847471438482529,35.29291763817109,10829,S0641Unit 1,S0641,Unit 1,2,LITLRK_6_SOLAR3,2017-09-30T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.082081973503506,34.648699839345262,10830,S0642Unit 1,S0642,Unit 1,1,MAGUND_1_BKISR1,2017-12-27T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.978491579664151,35.326678833198415,10831,S0643Unit 1,S0643,Unit 1,5.3,MAGUND_1_BKSSR2,2017-12-26T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.21528361963496,37.840178811463424,10832,S0644Unit 1,S0644,Unit 1,1,MANTEC_1_ML1SR1,2017-12-28T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.18778647786435,34.69161195782624,10833,S0645Unit 1,S0645,Unit 1,3.8,REDMAN_2_SOLAR,2017-08-25T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-122.526504904962849,38.015690461309433,10834,S0646Unit 1,S0646,Unit 1,2,RICHMN_1_SOLAR,2017-12-21T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-122.506791016726737,38.03152414541082,10835,S0647Unit 1,S0647,Unit 1,8.5,RICHMN_1_CHVSR2,2017-12-21T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.244578346580894,35.73903566507088,10836,S0648Unit 1,S0648,Unit 1,1,SMYRNA_1_DL1SR1,2017-12-28T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.812199954827506,35.323720811540689,10837,S0652Unit 1,S0652,Unit 1,20,LAMONT_1_SOLAR2,2018-01-06T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.345292751759231,36.472213509413542,10838,S90381,S9038,1,1,,2012-01-01T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.224079913732638,34.026959826728877,10839,S91161,S9116,1,1.2,,2012-01-01T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.382650372337309,36.612696001072536,10840,S9189Unit 1,S9189,Unit 1,1.25,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.745797228338873,35.326441787247468,10841,S9200Unit 1,S9200,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.252424025599439,34.871571762949102,10842,S9202Unit 1,S9202,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.252423457864168,34.871672908649863,10843,S9205Unit 1,S9205,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10844,S9210Unit 1,S9210,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10845,S9211Unit 1,S9211,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10846,S9213Unit 1,S9213,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10847,S9215Unit 1,S9215,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10848,S9217Unit 1,S9217,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10849,S9218Unit 1,S9218,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10850,S9219Unit 1,S9219,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10851,S9220Unit 1,S9220,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10852,S9221Unit 1,S9221,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10853,S9223Unit 1,S9223,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10854,S9224Unit 1,S9224,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10855,S9225Unit 1,S9225,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10856,S9230Unit 1,S9230,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10857,S9231Unit 1,S9231,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.20242741979088,34.699975889700859,10858,S9232Unit 1,S9232,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.171498352693433,34.585993451044821,10859,S9239Unit 1,S9239,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.171498352693433,34.585993451044821,10860,S9240Unit 1,S9240,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-118.171498352693433,34.585993451044821,10861,S9241Unit 1,S9241,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-123.195010347897352,39.143050353098459,10862,S9264Unit 1,S9264,Unit 1,2,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-123.195010347897352,39.143050353098459,10863,S9265Unit 1,S9265,Unit 1,2,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-123.195010347897352,39.143050353098459,10864,S9266Unit 1,S9266,Unit 1,2,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.339135365406037,34.741014052086392,10865,S9275Unit 1,S9275,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.492238917879618,34.591197038801496,10866,S9282Unit 1,S9282,Unit 1,1.5,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-117.492238917879618,34.591197038801496,10867,S9284Unit 1,S9284,Unit 1,1,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-116.27207651476337,32.663295744050771,10868,S9287Unit 1,S9287,Unit 1,3.5,,2014-02-28T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-116.600624731606345,32.857338280199116,10869,S9288Unit 1,S9288,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.090015635559325,37.926610168554639,10870,S92891,S9289,1,2,,2014-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.430462639313419,41.056221264430675,10871,S9300Unit 1,S9300,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.430462639313419,41.056221264430675,10872,S9301Unit 1,S9301,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-121.921943909216125,38.329166075979657,10873,S9304Unit 1,S9304,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-123.018337582329963,38.772708176169985,10874,S9305Unit 1,S9305,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-122.577567326821722,38.251563382313577,10875,S9307Unit 1,S9307,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-122.577567326821722,38.251563382313577,10876,S9308Unit 1,S9308,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.313777365953911,36.54117891846375,10877,S9320Unit 1,S9320,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.313777365953911,36.54117891846375,10878,S9321Unit 1,S9321,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.313777365953911,36.54117891846375,10879,S9322Unit 1,S9322,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
-119.313777365953911,36.54117891846375,10880,S9323Unit 1,S9323,Unit 1,1.5,,2013-12-31T00:00:00.000Z,,SUN,PV,Photovoltaic,PhotoVoltaic
